cases.0.case_id	cases.0.samples.0.portions.0.analytes.0.aliquots.0.aliquot_id	cases.0.samples.0.portions.0.analytes.0.aliquots.0.submitter_id	cases.0.samples.0.sample_id	cases.0.samples.0.sample_type	cases.0.samples.0.submitter_id	cases.0.samples.0.tissue_type	cases.0.submitter_id	data_category	data_type	file_id	file_name	id	barcode_numeric_id
98d45099-feae-4dad-aa38-ec03fed6d999	bdc32766-c722-43b9-946b-5204fd535f87	TCGA-A6-5659-11A-01R-1653-07	54aad2df-8ee1-474f-8d94-858cfca51970	Solid Tissue Normal	TCGA-A6-5659-11A	Normal	TCGA-A6-5659	Transcriptome Profiling	Gene Expression Quantification	026818a6-8180-4d9c-9357-b88a832b374e	d4d783e3-e8df-4cbd-9f8a-53120abf58a1.rna_seq.augmented_star_gene_counts.tsv	026818a6-8180-4d9c-9357-b88a832b374e	179
aee20b98-df51-4ead-86cc-0d5f60a74b90	ee5a01f3-fd56-467d-bbbc-b1c3cd373138	TCGA-AZ-6600-01A-11R-1774-07	41a03a2c-133a-4d97-a7a5-f32ff8b2b697	Primary Tumor	TCGA-AZ-6600-01A	Tumor	TCGA-AZ-6600	Transcriptome Profiling	Gene Expression Quantification	13a72fbf-f601-4f67-aca4-796716f78293	9ef8ac96-eaba-447f-ac45-aa44f2182c50.rna_seq.augmented_star_gene_counts.tsv	13a72fbf-f601-4f67-aca4-796716f78293	182
aee20b98-df51-4ead-86cc-0d5f60a74b90	0cae03e2-f9d7-42a6-9f78-16d177590270	TCGA-AZ-6600-11A-01R-1774-07	08c40bb6-9ad3-4ba7-8d4a-132327a0d7e7	Solid Tissue Normal	TCGA-AZ-6600-11A	Normal	TCGA-AZ-6600	Transcriptome Profiling	Gene Expression Quantification	b03ee962-4866-4e02-bba9-357e1542b3ca	fb58609f-7727-402d-ba81-e42a99acff6c.rna_seq.augmented_star_gene_counts.tsv	b03ee962-4866-4e02-bba9-357e1542b3ca	182
49929108-023e-4d35-b26d-50ab4d3ae581	b63c5cf4-5e75-498e-b08f-ceb835b71182	TCGA-A6-2684-01A-01R-1410-07	73b6994e-c9bf-41a8-a455-17d7be309a9f	Primary Tumor	TCGA-A6-2684-01A	Tumor	TCGA-A6-2684	Transcriptome Profiling	Gene Expression Quantification	97dbbc5d-67e7-43a0-bc8f-d3425e0f3ce4	6bc70f5c-fdba-4bef-865a-793b7782a107.rna_seq.augmented_star_gene_counts.tsv	97dbbc5d-67e7-43a0-bc8f-d3425e0f3ce4	184
49929108-023e-4d35-b26d-50ab4d3ae581	47adb423-3e97-4d73-86ab-3daafc157f5f	TCGA-A6-2684-11A-01R-A32Z-07	bf2b2ca1-17b5-4a4d-bae8-46f571129706	Solid Tissue Normal	TCGA-A6-2684-11A	Normal	TCGA-A6-2684	Transcriptome Profiling	Gene Expression Quantification	ee9a460d-1b5e-451e-8b4b-7608a21f093d	c1b43ace-3691-4c64-9fb1-4c1e94735b1e.rna_seq.augmented_star_gene_counts.tsv	ee9a460d-1b5e-451e-8b4b-7608a21f093d	184
6454ff0c-26f8-4cc2-b77c-7e5abdc20acd	412feaad-4ed9-48cc-9fb2-1a8515766d67	TCGA-NH-A8F7-01A-11R-A41B-07	e9ac4856-032e-401f-b3e6-54e7f796faa4	Primary Tumor	TCGA-NH-A8F7-01A	Tumor	TCGA-NH-A8F7	Transcriptome Profiling	Gene Expression Quantification	80ffc91d-2e74-4921-9ac1-a7c94482b90e	a50c02ec-6ba9-4678-990d-6c74a8e9b7b5.rna_seq.augmented_star_gene_counts.tsv	80ffc91d-2e74-4921-9ac1-a7c94482b90e	208
6cd8d2dd-5545-43b0-b796-ae0506d62eb8	97e6f1c1-f080-4b0d-b53e-17282379ec92	TCGA-A6-6650-01A-11R-A278-07	9b637a29-ee08-4ab2-8160-7584c170f87b	Primary Tumor	TCGA-A6-6650-01A	Tumor	TCGA-A6-6650	Transcriptome Profiling	Gene Expression Quantification	225e2e30-c886-4eea-9b32-71c509ea5e4e	8ca13509-abad-46b7-92f4-fa741bc52b42.rna_seq.augmented_star_gene_counts.tsv	225e2e30-c886-4eea-9b32-71c509ea5e4e	209
8632579e-d318-4dab-9994-d3945afc42ab	ef85707b-a094-4d15-b932-be6801df1a76	TCGA-A6-3809-01B-04R-A277-07	c3c7289b-4854-4231-bd0f-952a7b05db8c	Primary Tumor	TCGA-A6-3809-01B	Tumor	TCGA-A6-3809	Transcriptome Profiling	Gene Expression Quantification	97fb41bc-f5a9-4b70-b631-9da9ff44b5fd	c22c07cb-8215-47e8-9525-074fda8d7d59.rna_seq.augmented_star_gene_counts.tsv	97fb41bc-f5a9-4b70-b631-9da9ff44b5fd	217
849031de-ac8a-4012-9362-d192512997f1	590576e0-24f2-4e70-8fd9-406fdc4dff5e	TCGA-AZ-6605-01A-11R-1839-07	c95acbd6-8dd8-49f7-8c0e-8c2aa4f3a72c	Primary Tumor	TCGA-AZ-6605-01A	Tumor	TCGA-AZ-6605	Transcriptome Profiling	Gene Expression Quantification	4781cfea-da20-42ff-aefe-2eaa168f9e34	c277dab0-361f-4aa6-96b1-522a6e556ae1.rna_seq.augmented_star_gene_counts.tsv	4781cfea-da20-42ff-aefe-2eaa168f9e34	219
849031de-ac8a-4012-9362-d192512997f1	127842a2-ceb2-40c7-9c74-c720682f96cd	TCGA-AZ-6605-11A-01R-1839-07	24c87fc0-4c58-4a70-8ba2-3fcfa2d00c77	Solid Tissue Normal	TCGA-AZ-6605-11A	Normal	TCGA-AZ-6605	Transcriptome Profiling	Gene Expression Quantification	ba4ed4b0-664f-4773-ac2b-52821a614dfd	3965d9aa-9012-4985-b7ab-14c1bcf5713f.rna_seq.augmented_star_gene_counts.tsv	ba4ed4b0-664f-4773-ac2b-52821a614dfd	219
b95720b1-aa00-4c6a-b202-3350d035829f	5a6fa767-e7be-418d-afec-ab806dd0796b	TCGA-AA-3489-01A-21R-1839-07	52b17bb5-0476-4d64-9865-c01309b58144	Primary Tumor	TCGA-AA-3489-01A	Tumor	TCGA-AA-3489	Transcriptome Profiling	Gene Expression Quantification	bdc3b4bb-dea2-4e41-b297-51540a68e68c	09f3976d-4e95-41b4-bc0b-27eea3e20bb3.rna_seq.augmented_star_gene_counts.tsv	bdc3b4bb-dea2-4e41-b297-51540a68e68c	228
b95720b1-aa00-4c6a-b202-3350d035829f	a6ce566a-b5c9-4f72-a0d0-1ad705e7cd5f	TCGA-AA-3489-11A-01R-1839-07	ea584d2c-b25d-4c8a-98cc-cb59751a49e8	Solid Tissue Normal	TCGA-AA-3489-11A	Normal	TCGA-AA-3489	Transcriptome Profiling	Gene Expression Quantification	2315807c-35c4-422a-bf00-91b366d53113	3168d3ce-487b-4834-8370-ce8b73fc39ce.rna_seq.augmented_star_gene_counts.tsv	2315807c-35c4-422a-bf00-91b366d53113	228
a8b4284d-cbbb-43e3-897b-d04af4bfba74	be646d0d-d5a6-478b-a3eb-71142d84c884	TCGA-AZ-6598-01A-11R-1774-07	e86137c5-37af-4a47-8f29-5a947e013536	Primary Tumor	TCGA-AZ-6598-01A	Tumor	TCGA-AZ-6598	Transcriptome Profiling	Gene Expression Quantification	d36ca98a-b08d-4312-9f2a-15d32598a42c	3fb72cab-7e39-4e1c-8d8c-8ae10b9ce714.rna_seq.augmented_star_gene_counts.tsv	d36ca98a-b08d-4312-9f2a-15d32598a42c	230
a8b4284d-cbbb-43e3-897b-d04af4bfba74	ba28ba04-d709-48c8-bd20-2b036ef54e2c	TCGA-AZ-6598-11A-01R-1774-07	456cc2df-f9a7-4f65-8450-a79ed69fa27f	Solid Tissue Normal	TCGA-AZ-6598-11A	Normal	TCGA-AZ-6598	Transcriptome Profiling	Gene Expression Quantification	f90ba917-21bf-4822-bc55-00f933c9ec34	b12ce56d-b73f-4a80-8d53-08fc1ac97ccb.rna_seq.augmented_star_gene_counts.tsv	f90ba917-21bf-4822-bc55-00f933c9ec34	230
c4d74653-d26b-4e51-aee0-82ee3d42f883	e65f71d8-1a24-403a-ab17-8a97ceeb18b1	TCGA-AA-3517-01A-01R-0821-07	ca4388c7-69e7-42b4-81c8-48b8863264c1	Primary Tumor	TCGA-AA-3517-01A	Tumor	TCGA-AA-3517	Transcriptome Profiling	Gene Expression Quantification	e3526436-feca-4475-95d2-cdb1f861dac9	670152b4-944c-4d41-a9ce-c6c8ad616de0.rna_seq.augmented_star_gene_counts.tsv	e3526436-feca-4475-95d2-cdb1f861dac9	232
c4d74653-d26b-4e51-aee0-82ee3d42f883	278e7651-b5df-426c-b296-fe33d83fb5b3	TCGA-AA-3517-11A-01R-A32Z-07	d66e8ea3-e229-4809-aa7b-bbe7a8aeb3fe	Solid Tissue Normal	TCGA-AA-3517-11A	Normal	TCGA-AA-3517	Transcriptome Profiling	Gene Expression Quantification	88473424-2ecc-4684-af54-42d6fad65ad1	43f847d6-bb0a-46f0-9193-dabf72330b4f.rna_seq.augmented_star_gene_counts.tsv	88473424-2ecc-4684-af54-42d6fad65ad1	232
c5c4a0a5-900d-483d-9282-475654d63265	aee9c56c-b7fc-4fa1-9c77-08087dbe0169	TCGA-AA-3518-01A-02R-0826-07	bc08b757-ed0a-44c0-88cd-85496bb72a75	Primary Tumor	TCGA-AA-3518-01A	Tumor	TCGA-AA-3518	Transcriptome Profiling	Gene Expression Quantification	2c15e60c-1190-4bcd-88df-d0707d737a17	7c8246a6-3f2c-42e1-b09f-959cfbf7fd5a.rna_seq.augmented_star_gene_counts.tsv	2c15e60c-1190-4bcd-88df-d0707d737a17	234
c5c4a0a5-900d-483d-9282-475654d63265	bfb9ee8a-2743-43e5-80a0-bd0f3c6f4cf2	TCGA-AA-3518-11A-01R-1672-07	2aab9612-a6f8-47ce-a2f9-8724e9a922e4	Solid Tissue Normal	TCGA-AA-3518-11A	Normal	TCGA-AA-3518	Transcriptome Profiling	Gene Expression Quantification	b97a37c0-eda8-44c5-9bd2-606a708bdb75	e43b6eca-df42-4a5a-ba4f-48c8a2eb1df5.rna_seq.augmented_star_gene_counts.tsv	b97a37c0-eda8-44c5-9bd2-606a708bdb75	234
eb4e4e09-98b3-4e85-8dd2-75676ff2af14	83fa4a82-ee27-4c93-a685-b72c8b90a9d1	TCGA-A6-5656-01A-21R-A278-07	b85efaf6-8cb4-4929-b29e-4655c107f61a	Primary Tumor	TCGA-A6-5656-01A	Tumor	TCGA-A6-5656	Transcriptome Profiling	Gene Expression Quantification	08872f38-d20f-4610-898c-aff8fe15bfe2	ed8896f8-24ef-43a4-ace6-ed9353bd11c2.rna_seq.augmented_star_gene_counts.tsv	08872f38-d20f-4610-898c-aff8fe15bfe2	244
fafd4576-0709-49e1-926f-ad1ee09907ec	82bb01e9-a659-417b-b9e8-831a76277a21	TCGA-A6-2683-01A-01R-0821-07	c24759f8-566b-42da-a26d-bb0bf51ee15f	Primary Tumor	TCGA-A6-2683-01A	Tumor	TCGA-A6-2683	Transcriptome Profiling	Gene Expression Quantification	94f29a8c-1dcb-44ff-a96b-e9267ec84347	299f36bd-d9fd-41f5-8a29-3382e147a14f.rna_seq.augmented_star_gene_counts.tsv	94f29a8c-1dcb-44ff-a96b-e9267ec84347	248
fafd4576-0709-49e1-926f-ad1ee09907ec	1fc1f310-7d16-4c24-b9bb-ff9c0a394e26	TCGA-A6-2683-11A-01R-A32Z-07	5c7de7c6-7a72-4185-a72c-1d25d4ab07fe	Solid Tissue Normal	TCGA-A6-2683-11A	Normal	TCGA-A6-2683	Transcriptome Profiling	Gene Expression Quantification	6869f997-6119-4a64-9dd8-4fe7266171e9	1a7a23fc-67d0-47d7-a4bf-0acd6ff15836.rna_seq.augmented_star_gene_counts.tsv	6869f997-6119-4a64-9dd8-4fe7266171e9	248
f9b5e6a5-c2da-4a0d-9251-bb6f557b7b58	7e7bd6d1-e7ee-472c-9c03-abcf2bff5688	TCGA-AA-3660-01A-01R-1723-07	87cf1a20-2dc5-4c06-b0c4-16103be40ef0	Primary Tumor	TCGA-AA-3660-01A	Tumor	TCGA-AA-3660	Transcriptome Profiling	Gene Expression Quantification	b8cb5dc2-3a97-4023-bbd8-1bcafbbc6dad	88a33f23-72a0-439b-afc7-2623c58eb1ab.rna_seq.augmented_star_gene_counts.tsv	b8cb5dc2-3a97-4023-bbd8-1bcafbbc6dad	250
f9b5e6a5-c2da-4a0d-9251-bb6f557b7b58	c0dfbc46-52e7-454f-8cca-ac933ed31789	TCGA-AA-3660-11A-01R-1723-07	a0832917-75b9-45c8-9273-009c3737a43a	Solid Tissue Normal	TCGA-AA-3660-11A	Normal	TCGA-AA-3660	Transcriptome Profiling	Gene Expression Quantification	d3980bb6-edb0-482e-a8fb-2da0d0ca36d9	2db6d1af-ff0c-468f-a056-cf278a0bbf7c.rna_seq.augmented_star_gene_counts.tsv	d3980bb6-edb0-482e-a8fb-2da0d0ca36d9	250
d9d7f0d4-fa64-48f2-8037-52cbf0b34ad8	32622f16-a0e4-497d-aa07-4532d28d6a62	TCGA-AA-3516-01A-02R-0826-07	4e4f7bec-56af-4888-b40b-a33218b010e8	Primary Tumor	TCGA-AA-3516-01A	Tumor	TCGA-AA-3516	Transcriptome Profiling	Gene Expression Quantification	9ade3932-9032-46d6-8171-c34a0dc51fce	8f1213be-da41-4cd6-97b2-f9fce1ea00ff.rna_seq.augmented_star_gene_counts.tsv	9ade3932-9032-46d6-8171-c34a0dc51fce	252
d9d7f0d4-fa64-48f2-8037-52cbf0b34ad8	8aa89c02-8881-43f5-8e5c-8ce31d1b760e	TCGA-AA-3516-11A-01R-A32Z-07	1acba753-2af3-4ce5-accb-5b94b8d3ee1f	Solid Tissue Normal	TCGA-AA-3516-11A	Normal	TCGA-AA-3516	Transcriptome Profiling	Gene Expression Quantification	815fe2c4-9815-416b-b44f-9cd48c6aba89	be10ae89-8bc1-4ef3-aae2-8e49379d8649.rna_seq.augmented_star_gene_counts.tsv	815fe2c4-9815-416b-b44f-9cd48c6aba89	252
dde411b2-5d2b-4638-8149-89bc1eb3c7ad	ee650e88-f485-4dae-aa97-0775d9b0a7bf	TCGA-AA-3697-01A-01R-1723-07	c8a9e194-fbb4-4cc5-8cda-665540e8acdc	Primary Tumor	TCGA-AA-3697-01A	Tumor	TCGA-AA-3697	Transcriptome Profiling	Gene Expression Quantification	b7361545-c3a4-4208-aaed-72e4e5282d2f	568a845e-d8a0-47b5-af77-896831524b16.rna_seq.augmented_star_gene_counts.tsv	b7361545-c3a4-4208-aaed-72e4e5282d2f	259
dde411b2-5d2b-4638-8149-89bc1eb3c7ad	c1101cac-e120-44ea-aa0f-d70f7bf4f837	TCGA-AA-3697-11A-01R-1723-07	2121d215-5078-4273-8eb2-29273f90a361	Solid Tissue Normal	TCGA-AA-3697-11A	Normal	TCGA-AA-3697	Transcriptome Profiling	Gene Expression Quantification	f6ee3045-d3fb-4641-99d8-f1ecc13b3e2e	e563c3cd-6f05-4ab0-9579-90686b7561e8.rna_seq.augmented_star_gene_counts.tsv	f6ee3045-d3fb-4641-99d8-f1ecc13b3e2e	259
cee553c8-460d-436b-b55d-8f41624816cc	578f08c1-84d4-4dea-8b0d-a41a803bb7ce	TCGA-G4-6317-01A-11R-1723-07	ef88e2b5-41f4-4d62-ac3d-d10ec8192778	Primary Tumor	TCGA-G4-6317-01A	Tumor	TCGA-G4-6317	Transcriptome Profiling	Gene Expression Quantification	f8c9f623-fea7-4608-ac73-342e1c349647	513fb61a-1339-45d2-8963-6337e3aff5df.rna_seq.augmented_star_gene_counts.tsv	f8c9f623-fea7-4608-ac73-342e1c349647	293
b728e6e8-a0e4-496b-904c-6f07c12e901f	33b33a7a-b049-4cb5-b72d-c5bdb334fe2a	TCGA-A6-3810-01A-01R-1022-07	f2bd44d3-a53c-4a10-9ae1-a93e762f174c	Primary Tumor	TCGA-A6-3810-01A	Tumor	TCGA-A6-3810	Transcriptome Profiling	Gene Expression Quantification	0d6ba88c-ba7a-4e82-96b0-67e2b084b088	802f1041-19bc-4bec-8452-5e4b19a8100e.rna_seq.augmented_star_gene_counts.tsv	0d6ba88c-ba7a-4e82-96b0-67e2b084b088	296
b612d491-7442-4119-a53c-5ebcc35c31f4	dcc36700-cd11-4235-a1a7-960c93fd88a8	TCGA-A6-2672-01B-03R-2302-07	fd3910f9-8c51-4ea8-8816-35f5e8c6f3d2	Primary Tumor	TCGA-A6-2672-01B	Tumor	TCGA-A6-2672	Transcriptome Profiling	Gene Expression Quantification	bba0553b-afd2-470f-b0f3-a31ef377e62d	bae6fdb5-9df3-433c-9a4c-e5c159a62bc6.rna_seq.augmented_star_gene_counts.tsv	bba0553b-afd2-470f-b0f3-a31ef377e62d	301
ddf69ed9-4c53-48b8-9f01-495bd60c3425	310820cc-fc05-45c6-8f04-a44db0828686	TCGA-AA-3514-01A-02R-0821-07	a657afdb-5322-454f-8dd7-8397291401c5	Primary Tumor	TCGA-AA-3514-01A	Tumor	TCGA-AA-3514	Transcriptome Profiling	Gene Expression Quantification	b3ebddcc-1177-40a7-baa5-51000c1b7123	290b89f5-2a44-424b-b77d-a190dcb93e07.rna_seq.augmented_star_gene_counts.tsv	b3ebddcc-1177-40a7-baa5-51000c1b7123	309
ddf69ed9-4c53-48b8-9f01-495bd60c3425	1cbc3e13-be23-4e97-9127-69eaf5dc87f5	TCGA-AA-3514-11A-01R-A32Z-07	9681eb58-de63-473b-85b8-91bdd07d5f45	Solid Tissue Normal	TCGA-AA-3514-11A	Normal	TCGA-AA-3514	Transcriptome Profiling	Gene Expression Quantification	756b1010-09e1-425f-8682-f9f8144b3c4c	b3e4282d-55bf-43ab-a9af-9e4ec31240ed.rna_seq.augmented_star_gene_counts.tsv	756b1010-09e1-425f-8682-f9f8144b3c4c	309
c21d2c68-920f-4526-b754-286579c049f3	0d8e19e9-20fd-4b1a-98ea-2a7262b58c73	TCGA-AA-3663-01A-01R-1723-07	41411fc2-420a-425f-94bd-01a52a0402e0	Primary Tumor	TCGA-AA-3663-01A	Tumor	TCGA-AA-3663	Transcriptome Profiling	Gene Expression Quantification	ec9db2fa-3020-45a0-8400-1fa607fdbf05	bf312cd5-e251-4d63-95b5-c379b3ef5ded.rna_seq.augmented_star_gene_counts.tsv	ec9db2fa-3020-45a0-8400-1fa607fdbf05	314
c21d2c68-920f-4526-b754-286579c049f3	29a63711-6e49-4659-a7e0-8e8fef23a941	TCGA-AA-3663-11A-01R-1723-07	b9a75b12-9df0-4048-b0fe-48041361fa29	Solid Tissue Normal	TCGA-AA-3663-11A	Normal	TCGA-AA-3663	Transcriptome Profiling	Gene Expression Quantification	5f4a46f3-0fbe-4521-ab43-20bcb15793f1	42b88263-95a0-43fb-b7e4-a840df8d4a92.rna_seq.augmented_star_gene_counts.tsv	5f4a46f3-0fbe-4521-ab43-20bcb15793f1	314
4beee9d4-ee52-4fed-bcc4-d300f5ddd4d0	4c3f5930-d886-436e-861a-7ed08c44e32b	TCGA-A6-5661-01A-01R-1653-07	8bbfb052-46f4-46e6-8c34-e0b9923c3426	Primary Tumor	TCGA-A6-5661-01A	Tumor	TCGA-A6-5661	Transcriptome Profiling	Gene Expression Quantification	53494104-fea8-48d7-881e-03c760435509	f9c74189-6bdc-49b9-b984-917ffe2b097d.rna_seq.augmented_star_gene_counts.tsv	53494104-fea8-48d7-881e-03c760435509	315
07dc5a1d-64b7-42ba-928e-9753bd533c1e	1493b166-ffc2-4689-8b77-a8b972b6dbc0	TCGA-A6-2675-01A-02R-1723-07	7cc80938-e5a3-4bfb-a988-e4c876894bcf	Primary Tumor	TCGA-A6-2675-01A	Tumor	TCGA-A6-2675	Transcriptome Profiling	Gene Expression Quantification	791f56f1-2e3c-42a1-bead-fe38e9000eae	1b192a49-01cb-4459-a7a7-fdebe428f386.rna_seq.augmented_star_gene_counts.tsv	791f56f1-2e3c-42a1-bead-fe38e9000eae	326
07dc5a1d-64b7-42ba-928e-9753bd533c1e	2fd204da-a117-4329-a2f3-41bc869b1ee1	TCGA-A6-2675-11A-01R-1723-07	ea4647ed-9f05-47b1-bccd-1dec362903c4	Solid Tissue Normal	TCGA-A6-2675-11A	Normal	TCGA-A6-2675	Transcriptome Profiling	Gene Expression Quantification	cc6e41a2-f851-4a1a-a7b7-91db1076d6ee	796775e9-e68a-4fb5-bdc5-d9ce33a981d9.rna_seq.augmented_star_gene_counts.tsv	cc6e41a2-f851-4a1a-a7b7-91db1076d6ee	326
0f74d992-00da-4728-9564-086ca1b95921	04ed97f2-3ea3-4e0a-b1d5-3743f2673ec8	TCGA-A6-2679-01A-02R-1410-07	1fcb9c83-18cb-42a4-8769-fddb3541c95d	Primary Tumor	TCGA-A6-2679-01A	Tumor	TCGA-A6-2679	Transcriptome Profiling	Gene Expression Quantification	24678a85-dba7-4e0f-8ba8-feeb0652681c	131e315e-6653-4199-b653-42b81644dad9.rna_seq.augmented_star_gene_counts.tsv	24678a85-dba7-4e0f-8ba8-feeb0652681c	332
0f74d992-00da-4728-9564-086ca1b95921	a7f46d1b-b6f3-4b3e-a5aa-12eddaf26a44	TCGA-A6-2679-11A-01R-A32Z-07	eb51613d-7d22-4c07-9a79-692927ed92e0	Solid Tissue Normal	TCGA-A6-2679-11A	Normal	TCGA-A6-2679	Transcriptome Profiling	Gene Expression Quantification	8de9cb61-cdb8-47f3-8c83-8ebaac2d0cb4	f14f75eb-ca4e-4503-9da9-75981dbd3a2e.rna_seq.augmented_star_gene_counts.tsv	8de9cb61-cdb8-47f3-8c83-8ebaac2d0cb4	332
565e2726-4942-4726-89d3-c5e3797f7204	9515a5bc-b9bc-4333-9e95-d8740283bee8	TCGA-A6-2671-01A-01R-1410-07	81505915-6c01-4299-ae89-964dc20d93cb	Primary Tumor	TCGA-A6-2671-01A	Tumor	TCGA-A6-2671	Transcriptome Profiling	Gene Expression Quantification	9afe56f7-2570-4358-8734-5c94e10e83d1	43c9d567-691b-4f12-b083-c6eeeff8e453.rna_seq.augmented_star_gene_counts.tsv	9afe56f7-2570-4358-8734-5c94e10e83d1	340
565e2726-4942-4726-89d3-c5e3797f7204	b8290920-9642-4137-ad13-88590a6694e8	TCGA-A6-2671-11A-01R-A32Z-07	a4b58604-884f-4f42-aaf4-056274017721	Solid Tissue Normal	TCGA-A6-2671-11A	Normal	TCGA-A6-2671	Transcriptome Profiling	Gene Expression Quantification	4cf322d0-afa6-4109-aa0e-a25e587619f8	c69a9c54-79cd-45d2-b6ba-68b6a1ac0afc.rna_seq.augmented_star_gene_counts.tsv	4cf322d0-afa6-4109-aa0e-a25e587619f8	340
5f1399ef-8100-49e7-806f-9f532e55c0ba	c4356a34-5215-4703-9671-d7ce0d83cf9d	TCGA-AA-3520-01A-01R-0821-07	e00ba2f0-aa08-4fe7-8868-59affd52eec5	Primary Tumor	TCGA-AA-3520-01A	Tumor	TCGA-AA-3520	Transcriptome Profiling	Gene Expression Quantification	53ab9977-2dae-4338-abe2-a0fdde405fff	3e2f2be1-9d8d-4412-92eb-9f3d5c3ea3ef.rna_seq.augmented_star_gene_counts.tsv	53ab9977-2dae-4338-abe2-a0fdde405fff	341
5f1399ef-8100-49e7-806f-9f532e55c0ba	7aed54d8-79aa-45eb-8afc-ffc97f18232c	TCGA-AA-3520-11A-01R-A32Z-07	8d3db68e-1414-43cc-a569-17ec2b7c9450	Solid Tissue Normal	TCGA-AA-3520-11A	Normal	TCGA-AA-3520	Transcriptome Profiling	Gene Expression Quantification	40fa17c0-c7e8-40df-8375-f1dde93d5e9c	212e6f9a-015d-47d4-bb40-ee432504970f.rna_seq.augmented_star_gene_counts.tsv	40fa17c0-c7e8-40df-8375-f1dde93d5e9c	341
e5921d6b-51cf-44be-b295-610cf7c3a69a	e1921d3b-cb2c-4a65-8cd9-07268cc10903	TCGA-A6-2685-01A-01R-1410-07	91bec9df-1d87-41e0-81f0-7b7b33a8a72a	Primary Tumor	TCGA-A6-2685-01A	Tumor	TCGA-A6-2685	Transcriptome Profiling	Gene Expression Quantification	fbba778e-fd6d-4da5-a0b2-99d7dcc047d6	45b4921e-fce7-41f8-bb63-ed98343ceec8.rna_seq.augmented_star_gene_counts.tsv	fbba778e-fd6d-4da5-a0b2-99d7dcc047d6	354
e5921d6b-51cf-44be-b295-610cf7c3a69a	16cdf5cd-439a-4b8a-b1b5-9887c910cdc1	TCGA-A6-2685-11A-01R-A32Z-07	8365e423-d76a-4903-a90d-5332e019ee7c	Solid Tissue Normal	TCGA-A6-2685-11A	Normal	TCGA-A6-2685	Transcriptome Profiling	Gene Expression Quantification	9320a7d1-3c17-40a9-b632-defebb42b351	86912ac6-a602-492c-8d84-037c9fd614de.rna_seq.augmented_star_gene_counts.tsv	9320a7d1-3c17-40a9-b632-defebb42b351	354
77a44132-af22-4115-9fa2-78f2f74bf687	85dd63e4-f58f-401d-8a76-cabc67a06fa9	TCGA-A6-2682-01A-01R-1410-07	f10f139d-1d7f-4923-8129-f103f5d3163b	Primary Tumor	TCGA-A6-2682-01A	Tumor	TCGA-A6-2682	Transcriptome Profiling	Gene Expression Quantification	d6af00a8-d733-4788-aaf4-8522479eba2d	d25af392-21ad-4aa6-8669-34656bf71af5.rna_seq.augmented_star_gene_counts.tsv	d6af00a8-d733-4788-aaf4-8522479eba2d	366
77a44132-af22-4115-9fa2-78f2f74bf687	98270d92-be35-42c5-86fa-371dacb19331	TCGA-A6-2682-11A-01R-A32Z-07	668f20bb-26e0-4064-a5e4-4a7385f6863d	Solid Tissue Normal	TCGA-A6-2682-11A	Normal	TCGA-A6-2682	Transcriptome Profiling	Gene Expression Quantification	11c21f13-84a0-416f-a7ca-25fc1c2ee0f9	dd2b52ba-d990-4d04-b070-c385de438ba8.rna_seq.augmented_star_gene_counts.tsv	11c21f13-84a0-416f-a7ca-25fc1c2ee0f9	366
639e1050-088a-48fe-a0ef-4a01a3468cac	e63057bc-ca98-4d72-8097-1c1fb2d19882	TCGA-AA-3496-01A-21R-1839-07	288c3d74-c236-4985-a01c-e39ccca065da	Primary Tumor	TCGA-AA-3496-01A	Tumor	TCGA-AA-3496	Transcriptome Profiling	Gene Expression Quantification	58da6b71-02b3-44b5-9b20-c3233950abb2	f7ad7113-a575-4dfd-9eea-b1e4ba7b3e78.rna_seq.augmented_star_gene_counts.tsv	58da6b71-02b3-44b5-9b20-c3233950abb2	371
639e1050-088a-48fe-a0ef-4a01a3468cac	697581bc-95f3-4745-be85-17e8d81a6e89	TCGA-AA-3496-11A-01R-1839-07	ca5bc217-abb6-4b03-b53b-59708fa888a6	Solid Tissue Normal	TCGA-AA-3496-11A	Normal	TCGA-AA-3496	Transcriptome Profiling	Gene Expression Quantification	a699ac84-2b1c-4cea-99f2-62d8873b4940	5901ebff-017f-4d0d-be85-dbe959815548.rna_seq.augmented_star_gene_counts.tsv	a699ac84-2b1c-4cea-99f2-62d8873b4940	371
7ad0617e-bc4a-4869-8419-744f04d9b7a3	bec43388-f9ec-4039-84ad-6d1a0f557922	TCGA-AZ-6601-01A-11R-1774-07	dc23bafb-2cfb-4c1b-9e66-b9cab22ae855	Primary Tumor	TCGA-AZ-6601-01A	Tumor	TCGA-AZ-6601	Transcriptome Profiling	Gene Expression Quantification	928ab9a3-b688-4003-92eb-57280506fa65	57c4a274-647d-4499-a8f8-a79e446ab4a7.rna_seq.augmented_star_gene_counts.tsv	928ab9a3-b688-4003-92eb-57280506fa65	373
